,Clump,Team,Estimator,accuracy,HV
470,14,Rams,MultinomialNB(),0.8571428571428571,H
471,14,Redskins,LogisticRegression(),0.8048780487804879,H
472,14,Falcons,LogisticRegression(),0.8571428571428571,V
473,14,Cowboys,LogisticRegression(),0.8095238095238095,V
474,14,Patriots,MultinomialNB(),0.8372093023255814,V
475,14,Bengals,LogisticRegression(),0.8780487804878049,H
476,14,Steelers,LogisticRegression(),0.8181818181818182,H
477,14,Bills,RandomForestClassifier(),0.9,H
478,14,Vikings,MultinomialNB(),0.8571428571428571,V
479,14,Texans,LogisticRegression(),0.8157894736842105,H
